Hãng xe,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Giá
Honda,Vario,2018,14,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,46.500.000 đ
Honda,PCX,2015,28000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.500.000 đ
Honda,SH,2020,6456,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,2.650.000 đ
Honda,Winner X,2020,5,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Yamaha,Nouvo,2011,666869,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.000.000 đ
Yamaha,Sirius,2018,30,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
Honda,Dream,2015,555,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.300.000 đ
Hãng khác,Dòng khác,2007,75688,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,3.900.000 đ
Honda,Click,2011,40000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.500.000 đ
Honda,Dream,1995,100000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,15.000.000 đ
Honda,Cub,2022,1560,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Yamaha,Latte,2022,1560,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.600.000 đ
Honda,SH,2010,400000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,95.000.000 đ
Piaggio,Vespa,2012,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.000.000 đ
Suzuki,GZ,2020,2100,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,33.000.000 đ
Honda,Wave,2009,659898,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.900.000 đ
Honda,SH,2015,2500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,50.000.000 đ
Honda,Winner X,2021,11000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.900.000 đ
Honda,Vision,2017,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.000.000 đ
Honda,SH,2004,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,52.000.000 đ
Honda,Dream,1994,46386,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.600.000 đ
Suzuki,Sport / Xipo,1998,26000,Đã sử dụng,Tay côn/Moto,Không biết rõ,Đang cập nhật,Bảo hành hãng,70.000.000 đ
Honda,Air Blade,2012,55000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,13.600.000 đ
Hãng khác,Dòng khác,1996,1,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.000.000 đ
Suzuki,Sport / Xipo,2001,1000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,295.000.000 đ
Piaggio,GTS,2018,15000,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,55.000.000 đ
Honda,Winner X,2019,30000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.900.000 đ
Honda,Winner X,2022,2000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.000.000 đ
Honda,Air Blade,2014,29000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.800.000 đ
Suzuki,Raider,2022,2600,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.500.000 đ
Yamaha,Grande,2022,2499,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
GPX,Legend 150S,2019,5,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.500.000 đ
Honda,Wave,2008,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.200.000 đ
Honda,SH,2022,3,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,106.000.000 đ
Piaggio,Vespa,2011,22000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.800.000 đ
Honda,Vision,2013,3695,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.500.000 đ
Piaggio,Liberty,2015,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.600.000 đ
Piaggio,Sprint,2015,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,46.800.000 đ
Honda,Lead,2021,2100,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Honda,Sonic,2020,12345,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.500.000 đ
Piaggio,Sprint,2018,12345,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,53.800.000 đ
Yamaha,Sirius,2017,20000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,9.000.000 đ
Suzuki,GZ,2021,2300,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.600.000 đ
Honda,Vision,2016,18000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,22.500.000 đ
Honda,Air Blade,2008,63000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Honda,Wave,2010,9999,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,14.800.000 đ
Honda,Vario,2019,23000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.500.000 đ
Honda,Winner X,2023,890,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.800.000 đ
Yamaha,Mio,2006,6868,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.900.000 đ
Hãng khác,Dòng khác,2014,5000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Honda,Air Blade,2014,29000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.500.000 đ
Honda,Future,2011,2100,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.500.000 đ
Yamaha,Nouvo,2011,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.000.000 đ
Honda,Wave,2011,443908,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.000.000 đ
Honda,Dream,2005,123456,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.000.000 đ
Honda,Air Blade,2012,40000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.500.000 đ
Yamaha,Exciter,2020,1300,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.500.000 đ
Honda,Vario,2020,9000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,32.500.000 đ
Yamaha,Janus,2021,1600,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.000.000 đ
Honda,Dòng khác,2004,8000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.000.000 đ
Piaggio,Zip,2016,12000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.500.000 đ
Honda,Vario,2021,11000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,44.000.000 đ
Honda,Cub,1997,99999,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,48.000.000 đ
Yamaha,Nouvo,2018,1000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.600.000 đ
Honda,Winner X,2020,5,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Yamaha,Exciter,2016,18000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.200.000 đ
Honda,Wave,2022,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.900.000 đ
Honda,SH,2020,9696,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,96.960.000 đ
Honda,SH Mode,2016,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.500.000 đ
Honda,Air Blade,2010,42688,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.300.000 đ
Honda,SH,2006,66689,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,43.900.000 đ
Yamaha,Exciter,2017,3000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.500.000 đ
Honda,Wave,2015,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.000 đ
Ducati,Monster,2020,3000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Honda,Air Blade,2018,999,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.600.000 đ
Piaggio,Zip,2015,123480,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,7.600.000 đ
Honda,Air Blade,2014,16,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.300.000 đ
Honda,Future,2013,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
MV Agusta,F3,2022,1000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
Honda,Dream,1997,50000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.000.000 đ
Honda,Blade,2019,7200,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Honda,Dòng khác,1998,123456,Đã sử dụng,Tay côn/Moto,50 - 100 cc,Đang cập nhật,Bảo hành hãng,45.000.000 đ
Piaggio,Sprint,2020,7150,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,68.500.000 đ
Honda,Vision,2021,1280,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.800.000 đ
Honda,Wave,2015,18000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Honda,Dream,2001,456789,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.200.000 đ
Piaggio,Fly,2012,22000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Piaggio,Vespa,2006,265631,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.000.000 đ
Honda,Wave,2017,5,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.000.000 đ
Honda,Air Blade,2010,18000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.500.000 đ
Honda,SH,2018,10,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,73.000.000 đ
Honda,Air Blade,2012,39000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Honda,Click,2007,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.300.000 đ
Honda,Future,2011,46368,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.600.000 đ
Honda,SH,2011,12000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,186.000.000 đ
Honda,Lead,2011,57,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Honda,Wave,2009,123456,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,4.300.000 đ
Honda,Lead,2020,12,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.500.000 đ
Honda,Air Blade,2015,5600,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Honda,Air Blade,2022,6000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.800.000 đ
Honda,SH,2015,12000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,99.000.000 đ
Piaggio,LX,2017,111111,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.500.000 đ
Yamaha,TFX,2022,5500,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,48.800.000 đ
Hãng khác,Dòng khác,2022,5678,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,9.800.000 đ
Hãng khác,Dòng khác,2010,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.000.000 đ
Honda,Wave,2015,16,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,9.800.000 đ
Honda,Air Blade,2011,40000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.500.000 đ
Honda,Vario,2016,28000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.500.000 đ
Honda,Winner,2019,25000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.800.000 đ
Honda,PCX,2017,54022,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.555.000.000 đ
Piaggio,Liberty,2010,455544,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Honda,Future,2007,79000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Honda,SH,2016,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,75.000.000 đ
Honda,Air Blade,2016,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.000.000 đ
Suzuki,Sport / Xipo,2000,700000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Honda,Vario,2017,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,46.000.000 đ
Honda,Air Blade,2019,9000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,32.800.000 đ
Honda,Vision,2018,12000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.800.000 đ
Honda,Winner,2020,9000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.800.000 đ
Yamaha,Exciter,2014,5,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.500.000 đ
Honda,Winner,2019,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Honda,SH,2013,10,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,56.000.000 đ
Honda,SH Mode,2023,188,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,62.800.000 đ
Piaggio,Fly,2015,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.200.000 đ
Honda,Vision,2019,15,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.600.000 đ
Suzuki,Dòng khác,2008,5000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,17.000.000 đ
Honda,Dòng khác,2007,7000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.000.000 đ
Honda,Air Blade,2009,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.900.000 đ
Hãng khác,Dòng khác,2020,16,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,5.900.000 đ
Honda,67,1995,50000,Đã sử dụng,Tay côn/Moto,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,13.680.000 đ
Honda,Vario,2022,1600,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,47.800.000 đ
Honda,Wave,2014,16,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.900.000 đ
Yamaha,Exciter,2012,45000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.800.000 đ
Honda,Air Blade,2021,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,37.800.000 đ
Honda,Wave,2002,12345,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Honda,SH,2016,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,41.000.000 đ
Honda,SH,2006,49999,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,49.500.000 đ
Honda,Scoopy,2022,5000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,56.500.000 đ
Honda,Cub,1981,97,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,2.800.000 đ
Suzuki,Sport / Xipo,2003,1000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,Bảo hành hãng,234.567.890 đ
Honda,SH,2018,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,76.800.000 đ
Piaggio,Liberty,2016,6000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.700.000 đ
Yamaha,Nouvo,2005,258528,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.000.000 đ
Yamaha,Nouvo,2009,123456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.500.000 đ
Honda,Lead,2019,5,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.000.000 đ
Honda,SH,2017,10,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,79.500.000 đ
Honda,Air Blade,2022,6000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.500.000 đ
Honda,SH,2020,36000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,85.000.000 đ
Honda,Wave,2001,94,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,2.800.000 đ
Yamaha,Exciter,2018,22222,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.000.000 đ
Honda,SH,2015,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,62.500.000 đ
Honda,Dream,2002,16,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,13.200.000 đ
Honda,Future,2009,56789,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.200.000 đ
Honda,Lead,2010,3939,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,11.500.000 đ
SYM,Joyride,2010,521721,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.500.000 đ
Yamaha,Grande,2017,7205,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.500.000 đ
Yamaha,Sirius,2019,168,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Honda,Wave,2020,11000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,12.800.000 đ
Honda,PCX,2015,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
SYM,Attila,2011,40000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.700.000 đ
Yamaha,Nouvo,2006,99,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.800.000 đ
Honda,Air Blade,2012,100000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.600.000 đ
Honda,Lead,2019,13000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.500.000 đ
Yamaha,Exciter,2012,35000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.000.000 đ
Honda,Air Blade,2008,9999,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.500.000 đ
Honda,Vision,2015,12000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Honda,Vario,2022,11000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,44.800.000 đ
Honda,Future,2019,19000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.800.000 đ
Suzuki,Raider,2018,9000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.800.000 đ
Yamaha,Nouvo,2015,3000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.600.000 đ
Honda,Wave,2020,7,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
Yamaha,Cuxi,2020,68688,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
Yamaha,Exciter,2016,8000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.000.000 đ
Suzuki,Raider,2019,5,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
Honda,Winner,2018,5,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Yamaha,Exciter,2015,22225,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Honda,SH,2017,10,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,75.000.000 đ
Honda,Lead,2012,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Benelli,TNT,2019,33000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.000.000 đ
Piaggio,Liberty,2014,12000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.500.000 đ
Kawasaki,Vulcan,2016,3200,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,185.000.000 đ
Honda,Air Blade,2022,7000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.500.000 đ
Honda,Dream,1993,22222,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,13.999.999 đ
Hãng khác,Dòng khác,2021,7500,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,11.500.000 đ
Suzuki,GSX,2018,17000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.000.000 đ
Yamaha,Exciter,2020,22222,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.500.000 đ
Yamaha,Sirius,2018,8700,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Yamaha,Exciter,2018,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.800.000 đ
Yamaha,FZ,2016,2,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.800.000 đ
Honda,Wave,2015,16,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.900.000 đ
Honda,Winner,2018,91000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.000.000 đ
Honda,Cub,1997,16,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,9.000.000 đ
Honda,Vario,2017,16000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,55.000.000 đ
Yamaha,Sirius,2011,36,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Honda,Vario,2022,5006,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.000.000 đ
Honda,Air Blade,2016,16,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.900.000 đ
Yamaha,YAZ,2017,1000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,56.000.000 đ
Hãng khác,Dòng khác,2006,50,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.700.000 đ
Yamaha,Sirius,2011,38000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,11.000.000 đ
Honda,Air Blade,2016,39000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,19.800.000 đ
Honda,Vario,2020,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,34.500.000 đ
Piaggio,Vespa,2015,10,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,34.800.000 đ
Yamaha,Sirius,2019,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Honda,Click,2012,16000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.000.000 đ
Honda,Wave,2009,23456,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.900.000 đ
